Sequence,GameID,PlateAppID,NumComponents,startOuts,startOnFirst,startOnSecond,startOnThird,startBaseState,startBaseOutState,endOuts,endOnFirst,endOnSecond,endOnThird,endBaseState,FinalBaseOutState,TotalRPrime,R
65,TENN_KENT_0419201901,TENN_KENT_0419201901_PA13AWAY09,3,1,Derkay,NA,Rucker,F,F1,1,Pavolony,NA,Derkay,F,F1,1,2
66,TENN_KENT_0419201901,TENN_KENT_0419201901_PA13AWAY10,3,1,Pavolony,NA,Derkay,F,F1,1,Charleston,Pavolony,NA,E,E1,1,1
67,TENN_KENT_0419201901,TENN_KENT_0419201901_PA13AWAY11,1,1,Charleston,Pavolony,NA,E,E1,2,Charleston,Pavolony,NA,E,E2,0,0
68,TENN_KENT_0419201901,TENN_KENT_0419201901_PA13AWAY12,1,2,Charleston,Pavolony,NA,E,E2,3,Charleston,Pavolony,NA,E,E3,0,0
69,TENN_KENT_0419201901,TENN_KENT_0419201901_PA14HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
70,TENN_KENT_0419201901,TENN_KENT_0419201901_PA14HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
71,TENN_KENT_0419201901,TENN_KENT_0419201901_PA14HOME03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
72,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY02,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,3
73,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY03,1,1,NA,NA,NA,A,A1,1,Ammons,NA,NA,B,B1,0,3
74,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY04,2,1,Ammons,NA,NA,B,B1,1,Martinez,Ammons,NA,E,E1,0,3
75,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY05,2,1,Martinez,Ammons,NA,E,E1,1,NA,Martinez,Ammons,G,G1,0,3
76,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY06,1,1,NA,Martinez,Ammons,G,G1,1,Rucker,Martinez,Ammons,H,H1,0,3
77,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY14,2,1,Rucker,Martinez,Ammons,H,H1,2,Rucker,Martinez,NA,E,E2,1,3
78,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY15,2,2,Rucker,Martinez,NA,E,E2,2,NA,Rucker,Martinez,G,G2,0,2
79,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY16,3,2,NA,Rucker,Martinez,G,G2,2,Pavolony,NA,NA,B,B2,2,2
80,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY18,2,2,Pavolony,NA,NA,B,B2,2,Scott,Pavolony,NA,E,E2,0,0
81,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY19,3,2,Scott,Pavolony,NA,E,E2,2,Ferguson,Scott,Pavolony,H,H2,0,0
82,TENN_KENT_0419201901,TENN_KENT_0419201901_PA15AWAY20,3,2,Ferguson,Scott,Pavolony,H,H2,3,Lipcius,Ferguson,Pavolony,H,H3,0,0
83,TENN_KENT_0419201901,TENN_KENT_0419201901_PA16HOME03,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
84,TENN_KENT_0419201901,TENN_KENT_0419201901_PA16HOME06,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
85,TENN_KENT_0419201901,TENN_KENT_0419201901_PA16HOME07,2,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
86,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY02,1,0,NA,NA,NA,A,A0,0,Mascia,NA,NA,B,B0,0,2
87,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY03,2,0,Mascia,NA,NA,B,B0,0,Ammons,Mascia,NA,E,E0,0,2
88,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY05,3,0,Ammons,Mascia,NA,E,E0,1,Knight,Ammons,NA,E,E1,0,2
89,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY06,3,1,Knight,Ammons,NA,E,E1,1,Rucker,Knight,Ammons,H,H1,0,2
90,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY08,1,1,Rucker,Knight,Ammons,H,H1,1,Rucker,Knight,Ammons,H,H1,0,2
91,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY10,4,1,Rucker,Knight,Ammons,H,H1,1,Gray,NA,Rucker,F,F1,2,2
92,TENN_KENT_0419201901,TENN_KENT_0419201901_PA17AWAY11,1,1,Gray,NA,Rucker,F,F1,2,Gray,NA,Rucker,F,F2,0,0
93,TENN_KENT_0419201901,TENN_KENT_0419201901_PA18HOME04,1,0,NA,NA,NA,A,A0,0,Ellington,NA,NA,B,B0,0,0
94,TENN_KENT_0419201901,TENN_KENT_0419201901_PA18HOME06,1,0,Ellington,NA,NA,B,B0,1,Ellington,NA,NA,B,B1,0,0
95,TENN_KENT_0419201901,TENN_KENT_0419201901_PA18HOME07,2,1,Ellington,NA,NA,B,B1,1,Johnson,Ellington,NA,E,E1,0,0
96,TENN_KENT_0419201901,TENN_KENT_0419201901_PA18HOME08,3,1,Johnson,Ellington,NA,E,E1,2,NA,Johnson,Ellington,G,G2,0,0
97,TENN_KENT_0419201901,TENN_KENT_0419201901_PA18HOME09,1,2,NA,Johnson,Ellington,G,G2,3,NA,Johnson,Ellington,G,G3,0,0
1,TENN_KENT_0420201901,TENN_KENT_0420201901_PA01AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
2,TENN_KENT_0420201901,TENN_KENT_0420201901_PA01AWAY02,1,1,NA,NA,NA,A,A1,1,Ferguson,NA,NA,B,B1,0,0
3,TENN_KENT_0420201901,TENN_KENT_0420201901_PA01AWAY03,1,1,Ferguson,NA,NA,B,B1,2,Ferguson,NA,NA,B,B2,0,0
4,TENN_KENT_0420201901,TENN_KENT_0420201901_PA01AWAY04,1,2,Ferguson,NA,NA,B,B2,3,Ferguson,NA,NA,B,B3,0,0
5,TENN_KENT_0420201901,TENN_KENT_0420201901_PA02HOME01,1,0,NA,NA,NA,A,A0,0,Johnson,NA,NA,B,B0,0,0
6,TENN_KENT_0420201901,TENN_KENT_0420201901_PA02HOME02,2,0,Johnson,NA,NA,B,B0,0,Shinn,Johnson,NA,E,E0,0,0
7,TENN_KENT_0420201901,TENN_KENT_0420201901_PA02HOME03,3,0,Shinn,Johnson,NA,E,E0,2,NA,NA,Johnson,D,D2,0,0
8,TENN_KENT_0420201901,TENN_KENT_0420201901_PA02HOME04,1,2,NA,NA,Johnson,D,D2,3,NA,NA,Johnson,D,D3,0,0
9,TENN_KENT_0420201901,TENN_KENT_0420201901_PA03AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
10,TENN_KENT_0420201901,TENN_KENT_0420201901_PA03AWAY02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
11,TENN_KENT_0420201901,TENN_KENT_0420201901_PA03AWAY03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
12,TENN_KENT_0420201901,TENN_KENT_0420201901_PA04HOME01,1,0,NA,NA,NA,A,A0,0,Collett,NA,NA,B,B0,0,0
13,TENN_KENT_0420201901,TENN_KENT_0420201901_PA04HOME02,1,0,Collett,NA,NA,B,B0,1,Collett,NA,NA,B,B1,0,0
14,TENN_KENT_0420201901,TENN_KENT_0420201901_PA04HOME03,1,1,Collett,NA,NA,B,B1,1,NA,Collett,NA,C,C1,0,0
15,TENN_KENT_0420201901,TENN_KENT_0420201901_PA04HOME04,1,1,NA,Collett,NA,C,C1,2,NA,NA,NA,A,A2,0,0
16,TENN_KENT_0420201901,TENN_KENT_0420201901_PA04HOME05,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
17,TENN_KENT_0420201901,TENN_KENT_0420201901_PA05AWAY02,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
18,TENN_KENT_0420201901,TENN_KENT_0420201901_PA05AWAY03,1,1,NA,NA,NA,A,A1,1,Pavolony,NA,NA,B,B1,0,0
19,TENN_KENT_0420201901,TENN_KENT_0420201901_PA05AWAY04,1,1,Pavolony,NA,NA,B,B1,2,Pavolony,NA,NA,B,B2,0,0
20,TENN_KENT_0420201901,TENN_KENT_0420201901_PA05AWAY05,1,2,Pavolony,NA,NA,B,B2,3,Pavolony,NA,NA,B,B3,0,0
21,TENN_KENT_0420201901,TENN_KENT_0420201901_PA06HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
22,TENN_KENT_0420201901,TENN_KENT_0420201901_PA06HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
23,TENN_KENT_0420201901,TENN_KENT_0420201901_PA06HOME03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
24,TENN_KENT_0420201901,TENN_KENT_0420201901_PA07AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
25,TENN_KENT_0420201901,TENN_KENT_0420201901_PA07AWAY02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
26,TENN_KENT_0420201901,TENN_KENT_0420201901_PA07AWAY03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
27,TENN_KENT_0420201901,TENN_KENT_0420201901_PA08HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
28,TENN_KENT_0420201901,TENN_KENT_0420201901_PA08HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
29,TENN_KENT_0420201901,TENN_KENT_0420201901_PA08HOME04,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
30,TENN_KENT_0420201901,TENN_KENT_0420201901_PA09AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
31,TENN_KENT_0420201901,TENN_KENT_0420201901_PA09AWAY02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
32,TENN_KENT_0420201901,TENN_KENT_0420201901_PA09AWAY03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
33,TENN_KENT_0420201901,TENN_KENT_0420201901_PA10HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
34,TENN_KENT_0420201901,TENN_KENT_0420201901_PA10HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
35,TENN_KENT_0420201901,TENN_KENT_0420201901_PA10HOME03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
36,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY01,1,0,NA,NA,NA,A,A0,0,Pavolony,NA,NA,B,B0,0,4
37,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY02,2,0,Pavolony,NA,NA,B,B0,0,Charleston,Pavolony,NA,E,E0,0,4
38,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY03,3,0,Charleston,Pavolony,NA,E,E0,0,Ferguson,Charleston,Pavolony,H,H0,0,4
39,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY05,4,0,Ferguson,Charleston,Pavolony,H,H0,1,NA,Ferguson,Charleston,G,G1,1,4
40,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY07,3,1,NA,Ferguson,Charleston,G,G1,1,NA,Soularie,NA,C,C1,2,3
41,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY08,1,1,NA,Soularie,NA,C,C1,2,NA,Soularie,NA,C,C2,0,1
42,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY09,2,2,NA,Soularie,NA,C,C2,2,Russell,NA,NA,B,B2,1,1
43,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY10,2,2,Russell,NA,NA,B,B2,2,Rucker,Russell,NA,E,E2,0,0
44,TENN_KENT_0420201901,TENN_KENT_0420201901_PA11AWAY11,1,2,Rucker,Russell,NA,E,E2,3,Rucker,Russell,NA,E,E3,0,0
45,TENN_KENT_0420201901,TENN_KENT_0420201901_PA12HOME02,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,2
46,TENN_KENT_0420201901,TENN_KENT_0420201901_PA12HOME03,1,1,NA,NA,NA,A,A1,1,NA,NA,NA,A,A1,1,2
47,TENN_KENT_0420201901,TENN_KENT_0420201901_PA12HOME04,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,1
48,TENN_KENT_0420201901,TENN_KENT_0420201901_PA12HOME05,1,2,NA,NA,NA,A,A2,2,NA,NA,NA,A,A2,1,1
49,TENN_KENT_0420201901,TENN_KENT_0420201901_PA12HOME06,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
50,TENN_KENT_0420201901,TENN_KENT_0420201901_PA13AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
51,TENN_KENT_0420201901,TENN_KENT_0420201901_PA13AWAY02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
52,TENN_KENT_0420201901,TENN_KENT_0420201901_PA13AWAY03,1,2,NA,NA,NA,A,A2,2,Derkay,NA,NA,B,B2,0,0
53,TENN_KENT_0420201901,TENN_KENT_0420201901_PA13AWAY04,1,2,Derkay,NA,NA,B,B2,3,Derkay,NA,NA,B,B3,0,0
54,TENN_KENT_0420201901,TENN_KENT_0420201901_PA14HOME01,1,0,NA,NA,NA,A,A0,0,NA,Schultz,NA,C,C0,0,0
55,TENN_KENT_0420201901,TENN_KENT_0420201901_PA14HOME03,1,0,NA,Schultz,NA,C,C0,1,NA,Schultz,NA,C,C1,0,0
56,TENN_KENT_0420201901,TENN_KENT_0420201901_PA14HOME04,1,1,NA,Schultz,NA,C,C1,1,Shelby,Schultz,NA,E,E1,0,0
57,TENN_KENT_0420201901,TENN_KENT_0420201901_PA14HOME05,1,1,Shelby,Schultz,NA,E,E1,2,Shelby,NA,NA,B,B2,0,0
58,TENN_KENT_0420201901,TENN_KENT_0420201901_PA14HOME06,1,2,Shelby,NA,NA,B,B2,3,Shelby,NA,NA,B,B3,0,0
59,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY02,1,0,NA,NA,NA,A,A0,0,Soularie,NA,NA,B,B0,0,4
60,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY03,2,0,Soularie,NA,NA,B,B0,1,NA,Soularie,NA,C,C1,0,4
61,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY04,2,1,NA,Soularie,NA,C,C1,1,Russell,NA,Soularie,F,F1,0,4
62,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY05,4,1,Russell,NA,Soularie,F,F1,1,NA,Russell,NA,C,C1,1,4
63,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY06,3,1,NA,Russell,NA,C,C1,1,Ammons,NA,NA,B,B1,2,3
64,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY07,1,1,Ammons,NA,NA,B,B1,2,Ammons,NA,NA,B,B2,0,1
65,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY08,1,2,Ammons,NA,NA,B,B2,2,NA,Ammons,NA,C,C2,0,1
66,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY09,2,2,NA,Ammons,NA,C,C2,2,Charleston,NA,Ammons,F,F2,0,1
67,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY11,2,2,Charleston,NA,Ammons,F,F2,2,NA,Charleston,NA,C,C2,1,1
68,TENN_KENT_0420201901,TENN_KENT_0420201901_PA15AWAY12,1,2,NA,Charleston,NA,C,C2,3,NA,Charleston,NA,C,C3,0,0
69,TENN_KENT_0420201901,TENN_KENT_0420201901_PA16HOME02,1,0,NA,NA,NA,A,A0,0,Gei,NA,NA,B,B0,0,0
70,TENN_KENT_0420201901,TENN_KENT_0420201901_PA16HOME03,1,0,Gei,NA,NA,B,B0,1,Gei,NA,NA,B,B1,0,0
71,TENN_KENT_0420201901,TENN_KENT_0420201901_PA16HOME04,2,1,Gei,NA,NA,B,B1,2,Johnson,NA,NA,B,B2,0,0
72,TENN_KENT_0420201901,TENN_KENT_0420201901_PA16HOME05,2,2,Johnson,NA,NA,B,B2,3,Shinn,NA,NA,B,B3,0,0
73,TENN_KENT_0420201901,TENN_KENT_0420201901_PA17AWAY02,1,0,NA,NA,NA,A,A0,0,Lipcius,NA,NA,B,B0,0,0
74,TENN_KENT_0420201901,TENN_KENT_0420201901_PA17AWAY03,1,0,Lipcius,NA,NA,B,B0,1,Lipcius,NA,NA,B,B1,0,0
75,TENN_KENT_0420201901,TENN_KENT_0420201901_PA17AWAY04,2,1,Lipcius,NA,NA,B,B1,1,Martinez,Lipcius,NA,E,E1,0,0
76,TENN_KENT_0420201901,TENN_KENT_0420201901_PA17AWAY06,1,1,Martinez,Lipcius,NA,E,E1,2,Martinez,Lipcius,NA,E,E2,0,0
77,TENN_KENT_0420201901,TENN_KENT_0420201901_PA17AWAY07,1,2,Martinez,Lipcius,NA,E,E2,3,Martinez,Lipcius,NA,E,E3,0,0
78,TENN_KENT_0420201901,TENN_KENT_0420201901_PA18HOME02,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
79,TENN_KENT_0420201901,TENN_KENT_0420201901_PA18HOME03,1,1,NA,NA,NA,A,A1,1,Schultz,NA,NA,B,B1,0,0
80,TENN_KENT_0420201901,TENN_KENT_0420201901_PA18HOME04,1,1,Schultz,NA,NA,B,B1,2,Schultz,NA,NA,B,B2,0,0
81,TENN_KENT_0420201901,TENN_KENT_0420201901_PA18HOME05,1,2,Schultz,NA,NA,B,B2,3,Schultz,NA,NA,B,B3,0,0
1,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY01,1,0,NA,NA,NA,A,A0,0,NA,NA,NA,A,A0,1,1
2,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY02,1,0,NA,NA,NA,A,A0,0,Charleston,NA,NA,B,B0,0,0
3,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY03,1,0,Charleston,NA,NA,B,B0,0,NA,Charleston,NA,C,C0,0,0
4,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY04,1,0,NA,Charleston,NA,C,C0,1,NA,Charleston,NA,C,C1,0,0
5,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY05,1,1,NA,Charleston,NA,C,C1,1,Soularie,Charleston,NA,E,E1,0,0
6,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY06,1,1,Soularie,Charleston,NA,E,E1,2,Soularie,Charleston,NA,E,E2,0,0
7,TENN_VAND_0329201901,TENN_VAND_0329201901_PA01AWAY07,1,2,Soularie,Charleston,NA,E,E2,3,Soularie,Charleston,NA,E,E3,0,0
8,TENN_VAND_0329201901,TENN_VAND_0329201901_PA02HOME01,1,0,NA,NA,NA,A,A0,0,Davis,NA,NA,B,B0,0,0
9,TENN_VAND_0329201901,TENN_VAND_0329201901_PA02HOME02,1,0,Davis,NA,NA,B,B0,1,Davis,NA,NA,B,B1,0,0
10,TENN_VAND_0329201901,TENN_VAND_0329201901_PA02HOME03,2,1,Davis,NA,NA,B,B1,2,NA,Davis,NA,C,C2,0,0
11,TENN_VAND_0329201901,TENN_VAND_0329201901_PA02HOME04,1,2,NA,Davis,NA,C,C2,3,NA,Davis,NA,C,C3,0,0
12,TENN_VAND_0329201901,TENN_VAND_0329201901_PA03AWAY01,1,0,NA,NA,NA,A,A0,0,Gray,NA,NA,B,B0,0,0
13,TENN_VAND_0329201901,TENN_VAND_0329201901_PA03AWAY02,1,0,Gray,NA,NA,B,B0,1,Gray,NA,NA,B,B1,0,0
14,TENN_VAND_0329201901,TENN_VAND_0329201901_PA03AWAY03,2,1,Gray,NA,NA,B,B1,3,NA,NA,NA,A,A3,0,0
15,TENN_VAND_0329201901,TENN_VAND_0329201901_PA04HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
16,TENN_VAND_0329201901,TENN_VAND_0329201901_PA04HOME02,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
17,TENN_VAND_0329201901,TENN_VAND_0329201901_PA04HOME03,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
18,TENN_VAND_0329201901,TENN_VAND_0329201901_PA05AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
19,TENN_VAND_0329201901,TENN_VAND_0329201901_PA05AWAY02,1,1,NA,NA,NA,A,A1,1,Charleston,NA,NA,B,B1,0,0
20,TENN_VAND_0329201901,TENN_VAND_0329201901_PA05AWAY03,2,1,Charleston,NA,NA,B,B1,3,NA,NA,NA,A,A3,0,0
21,TENN_VAND_0329201901,TENN_VAND_0329201901_PA06HOME02,1,0,NA,NA,NA,A,A0,0,NA,NA,NA,A,A0,1,1
22,TENN_VAND_0329201901,TENN_VAND_0329201901_PA06HOME03,1,0,NA,NA,NA,A,A0,0,Gonzalez,NA,NA,B,B0,0,0
23,TENN_VAND_0329201901,TENN_VAND_0329201901_PA06HOME04,2,0,Gonzalez,NA,NA,B,B0,2,NA,NA,NA,A,A2,0,0
24,TENN_VAND_0329201901,TENN_VAND_0329201901_PA06HOME05,1,2,NA,NA,NA,A,A2,3,NA,NA,NA,A,A3,0,0
25,TENN_VAND_0329201901,TENN_VAND_0329201901_PA07AWAY01,1,0,NA,NA,NA,A,A0,0,Soularie,NA,NA,B,B0,0,0
26,TENN_VAND_0329201901,TENN_VAND_0329201901_PA07AWAY02,1,0,Soularie,NA,NA,B,B0,1,Soularie,NA,NA,B,B1,0,0
27,TENN_VAND_0329201901,TENN_VAND_0329201901_PA07AWAY03,2,1,Soularie,NA,NA,B,B1,1,Martinez,NA,Soularie,F,F1,0,0
28,TENN_VAND_0329201901,TENN_VAND_0329201901_PA07AWAY04,2,1,Martinez,NA,Soularie,F,F1,1,Gray,Martinez,Soularie,H,H1,0,0
29,TENN_VAND_0329201901,TENN_VAND_0329201901_PA07AWAY05,1,1,Gray,Martinez,Soularie,H,H1,2,Gray,Martinez,Soularie,H,H2,0,0
30,TENN_VAND_0329201901,TENN_VAND_0329201901_PA07AWAY06,2,2,Gray,Martinez,Soularie,H,H2,3,Ferguson,Martinez,Soularie,H,H3,0,0
31,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME01,1,0,NA,NA,NA,A,A0,0,NA,NA,NA,A,A0,1,1
32,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME02,1,0,NA,NA,NA,A,A0,0,Scott,NA,NA,B,B0,0,0
33,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME03,1,0,Scott,NA,NA,B,B0,1,Scott,NA,NA,B,B1,0,0
34,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME04,1,1,Scott,NA,NA,B,B1,1,NA,Scott,NA,C,C1,0,0
35,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME05,1,1,NA,Scott,NA,C,C1,2,NA,Scott,NA,C,C2,0,0
36,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME06,1,2,NA,Scott,NA,C,C2,2,Infante,Scott,NA,E,E2,0,0
37,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME08,3,2,Infante,Scott,NA,E,E2,2,Duvall,Infante,Scott,H,H2,0,0
38,TENN_VAND_0329201901,TENN_VAND_0329201901_PA08HOME09,1,2,Duvall,Infante,Scott,H,H2,3,Duvall,Infante,Scott,H,H3,0,0
39,TENN_VAND_0329201901,TENN_VAND_0329201901_PA09AWAY01,1,0,NA,NA,NA,A,A0,0,Ammons,NA,NA,B,B0,0,0
40,TENN_VAND_0329201901,TENN_VAND_0329201901_PA09AWAY02,1,0,Ammons,NA,NA,B,B0,1,Ammons,NA,NA,B,B1,0,0
41,TENN_VAND_0329201901,TENN_VAND_0329201901_PA09AWAY03,1,1,Ammons,NA,NA,B,B1,2,Ammons,NA,NA,B,B2,0,0
42,TENN_VAND_0329201901,TENN_VAND_0329201901_PA09AWAY04,1,2,Ammons,NA,NA,B,B2,3,NA,NA,NA,A,A3,0,0
43,TENN_VAND_0329201901,TENN_VAND_0329201901_PA10HOME01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
44,TENN_VAND_0329201901,TENN_VAND_0329201901_PA10HOME02,1,1,NA,NA,NA,A,A1,1,NA,Ray,NA,C,C1,0,0
45,TENN_VAND_0329201901,TENN_VAND_0329201901_PA10HOME03,1,1,NA,Ray,NA,C,C1,2,NA,Ray,NA,C,C2,0,0
46,TENN_VAND_0329201901,TENN_VAND_0329201901_PA10HOME04,1,2,NA,Ray,NA,C,C2,2,Scott,Ray,NA,E,E2,0,0
47,TENN_VAND_0329201901,TENN_VAND_0329201901_PA10HOME05,1,2,Scott,Ray,NA,E,E2,3,Scott,Ray,NA,E,E3,0,0
48,TENN_VAND_0329201901,TENN_VAND_0329201901_PA11AWAY01,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,1
49,TENN_VAND_0329201901,TENN_VAND_0329201901_PA11AWAY02,1,1,NA,NA,NA,A,A1,1,Russell,NA,NA,B,B1,0,1
50,TENN_VAND_0329201901,TENN_VAND_0329201901_PA11AWAY03,2,1,Russell,NA,NA,B,B1,1,Martinez,Russell,NA,E,E1,0,1
51,TENN_VAND_0329201901,TENN_VAND_0329201901_PA11AWAY04,2,1,Martinez,Russell,NA,E,E1,1,NA,Martinez,Russell,G,G1,0,1
52,TENN_VAND_0329201901,TENN_VAND_0329201901_PA11AWAY05,3,1,NA,Martinez,Russell,G,G1,2,NA,NA,Martinez,D,D2,1,1
53,TENN_VAND_0329201901,TENN_VAND_0329201901_PA11AWAY06,1,2,NA,NA,Martinez,D,D2,3,NA,NA,Martinez,D,D3,0,0
54,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME01,1,0,NA,NA,NA,A,A0,0,NA,Paul,NA,C,C0,0,2
55,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME02,2,0,NA,Paul,NA,C,C0,1,NA,NA,Paul,D,D1,0,2
56,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME04,1,1,NA,NA,Paul,D,D1,1,Duvall,NA,Paul,F,F1,0,2
57,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME05,3,1,Duvall,NA,Paul,F,F1,1,Gonzalez,Duvall,NA,E,E1,1,2
58,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME06,3,1,Gonzalez,Duvall,NA,E,E1,1,Davis,Gonzalez,Duvall,H,H1,0,1
59,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME07,1,1,Davis,Gonzalez,Duvall,H,H1,2,Davis,Gonzalez,Duvall,H,H2,0,1
60,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME08,4,2,Davis,Gonzalez,Duvall,H,H2,2,Bleday,Davis,Gonzalez,H,H2,1,1
61,TENN_VAND_0329201901,TENN_VAND_0329201901_PA12HOME10,1,2,Bleday,Davis,Gonzalez,H,H2,3,Bleday,Davis,Gonzalez,H,H3,0,0
62,TENN_VAND_0329201901,TENN_VAND_0329201901_PA13AWAY02,1,0,NA,NA,NA,A,A0,1,NA,NA,NA,A,A1,0,0
63,TENN_VAND_0329201901,TENN_VAND_0329201901_PA13AWAY03,1,1,NA,NA,NA,A,A1,2,NA,NA,NA,A,A2,0,0
